陳儀桓,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0092.jpg
彭聖富,https://election.storm.mg/uploads/images/67ef848487d7b8e647427fd4842352a2.jpg
羅中隆,https://election.storm.mg/images/default_avatar.png
陳姿伶 Amuy．Muwakay,https://election.storm.mg/uploads/images/92a7c137402921288e0426ad36f03c9a.jpg
張秀菊,https://election.storm.mg/uploads/images/e57a478dd9d128d828528c76001a682f.jpg
洪國彰,https://election.storm.mg/uploads/images/fbbc733615cced2294f16a5b317bc457.jpg
蘇佐揚,https://election.storm.mg/uploads/images/a893825ba0b63efe34992a075eac5a08.jpg
林欽明,https://election.storm.mg/uploads/images/d60befbec0d367e3b302bf13280186a0.jpg
翁麗吟,https://election.storm.mg/uploads/images/10222.jpg
陳奇勲,https://election.storm.mg/images/default_avatar.png
洪麗華,https://election.storm.mg/images/default_avatar.png
李順涼,https://election.storm.mg/uploads/images/2b811573f8433c4254ec5c52aa2991af.jpg
林孟令,https://election.storm.mg/uploads/images/24447ec0a3f8bda58b7606d74585bbd1.jpg
林國佑,https://election.storm.mg/uploads/images/4e70e3b68fd84d4a4e88a51081d71890.jpg
吳沛憶,https://election.storm.mg/uploads/images/97b878e4ce84dd9c916406768e504573.jpg
賴怡均,https://election.storm.mg/uploads/images/285e84fba06d985d4966f0e4599851cb.jpg
周永鴻,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0112.jpg
魏筠,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0094.jpg
游良福,https://election.storm.mg/uploads/images/3886f258c616d5beed8545376cd8e7a2.jpg
江志強,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0365.jpg
許皓甯,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/臺中市_8_許皓甯.png
何語蓉,https://election.storm.mg/uploads/images/e45432efe9361f9b2548585314445f78.jpg
陳文政,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺中市_9_陳文政.jpg
江秉彝,https://election.storm.mg/uploads/images/2dfa8e2abdeb2f6b403f3075422cfe81.jpg
張彥彤,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺中市_10_張彥彤.jpg
陳駿霖,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺中市_10_陳駿霖.jpg
李國禎,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/臺中市_10_李國禎.png
林學冠,https://election.storm.mg/images/default_avatar.png
蔡耀頡,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0128.jpg
黃文生,https://election.storm.mg/uploads/images/4bf0569d6e28f66ab4a58110319fa05e.jpg
蔡春美,https://election.storm.mg/images/default_avatar.png
林德宇,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0131.jpg
王綉滿,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺中市_14_王綉滿.jpg
林益陸,https://election.storm.mg/uploads/images/122311116cf65e8b3778cdc4ae12dc5c.jpg
林德旺,https://election.storm.mg/images/default_avatar.png
李宗翰,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0138.jpg
陳雅慧,https://election.storm.mg/images/default_avatar.png
陳昆和,https://election.storm.mg/uploads/images/c83987c0dc1731b1918ad55507b3a4c9.jpg
陳俊安,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0142.jpg
王開玹,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0146.jpg
蔡祐昌,https://election.storm.mg/images/default_avatar.png
黃俊勝,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺南市_5_黃俊勝.jpg
蔡旻峰,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺南市_6_蔡旻峰.jpg
陳雙全,https://election.storm.mg/images/default_avatar.png
陳世霖,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0158.jpg
李鎮國,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺南市_7_李鎮國.jpg
陳宗明,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0157.jpg
林易瑩,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/臺南市_7_林易瑩.png
馬杰睿,https://election.storm.mg/uploads/images/7d14c566fe8b840ec54a63967bf8a07a.jpg
戴銘正,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺南市_7_戴銘正.jpg
沈震東,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0160.jpg
陳志峰,https://election.storm.mg/images/default_avatar.png
林士傑,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0164.jpg
李啟維,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0165.jpg
林志文,https://election.storm.mg/uploads/images/a5c0ad065e97a5f2e40789ee284c8b8e.jpg
陳嘉伶,https://election.storm.mg/uploads/images/a7edd439e23d3a537fcb28610931d744.jpg
陳冠娟,https://election.storm.mg/uploads/images/d81c06837550e277602c484955b6296f.jpg
周麗津,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0166.jpg
郭鴻儀,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0170.jpg
翁語含,https://election.storm.mg/uploads/images/ca19800dae2ce1c05167306c9a6f5d86.jpg
鄭佳欣,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0172.jpg
江國銘,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/臺南市_11_江國銘.JPG
黃明太,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0177.jpg
李亞築,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/高雄市_2_李亞築.jpg
黃文成,https://election.storm.mg/images/default_avatar.png
宋立彬,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/高雄市_3_宋立彬.jpg
李雅芬,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/高雄市_4_李雅芬.jpg
李雅慧,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0184.jpg
張馨尹,https://election.storm.mg/uploads/images/bae0f5bce8408b397fb0c9c27a087112.jpg
盧翊淮,https://election.storm.mg/uploads/images/4147d16ce834ff48ab98200f352d62b6.png
謝天助,https://election.storm.mg/images/default_avatar.png
沈玉玲,https://election.storm.mg/uploads/images/40b5242f3f660361beacfb9d954a1f1a.jpg
陳善慧,https://election.storm.mg/uploads/images/64b138c781e94646eebbf46aacd11758.jpg
梁蓓禎,https://election.storm.mg/uploads/images/ffcd54617c93c52185a0ba7a5b4f8e9c.jpg
林子盟,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/高雄市_4_林子盟.png
江瑞鴻,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0187.jpg
陳德木,https://election.storm.mg/uploads/images/77164001fab265dd08d5ac1501a9cd87.jpg
江敏榕,https://election.storm.mg/uploads/images/c8e5ead1ed7443620dbffa00ca6e1681.jpg
鄭孟洳,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0193.jpg
陳柏惟,https://election.storm.mg/uploads/images/361cec90f45e31e43d748caac7ed4718.jpg
陳銘瑞,https://election.storm.mg/images/default_avatar.png
蔡鴻瑋,https://election.storm.mg/uploads/images/9abc873c2d99328d0086cd96c06a9e9c.jpg
黃文益,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0196.jpg
林智鴻,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0201.jpg
蘇炎城,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0199.jpg
鍾易仲,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/高雄市_9_鍾易仲.jpg
黃捷,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/高雄市_9_黃捷.png
洪毓彬,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/親民黨/高雄市_10_洪毓彬.jpg
朱挺玗,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/高雄市_10_朱挺玗.jpg
